seq_name	batch	sample.x	batch_number	read	lane	plate	sample_name	well	sample.y	number	genotype	experiment	barcode	X	Y	X_Y	well_no	dh_genotype
18048-85-04-11/BG-P21-well-62_S638_L007_R1_001	18048-85-04-11	638	62	1	7	21	BG-P21-well-62_S638_L007	F2	BG_WD_0727_1950	1950	511EB00261	WD_0727	ILLSINHA11	58	11	58_11	62	EB.09S.H.00366
18048-85-04-11/BG-P21-well-62_S638_L007_R2_001	18048-85-04-11	638	62	2	7	21	BG-P21-well-62_S638_L007	F2	BG_WD_0727_1950	1950	511EB00261	WD_0727	ILLSINHA11	58	11	58_11	62	EB.09S.H.00366
18048-85-04-11/BG-P21-well-63_S639_L007_R1_001	18048-85-04-11	639	63	1	7	21	BG-P21-well-63_S639_L007	F3	BG_WD_0727_1916	1916	511EB00421	WD_0727	ILLSINHA19	54	9	54_9	63	EB.10H.H.00064
18048-85-04-11/BG-P21-well-63_S639_L007_R2_001	18048-85-04-11	639	63	2	7	21	BG-P21-well-63_S639_L007	F3	BG_WD_0727_1916	1916	511EB00421	WD_0727	ILLSINHA19	54	9	54_9	63	EB.10H.H.00064
18048-85-04-11/BG-P21-well-64_S640_L007_R1_001	18048-85-04-11	640	64	1	7	21	BG-P21-well-64_S640_L007	F4	BG_WD_0727_1813	1813	511EB00292	WD_0727	ILLSINHA27	58	4	58_4	64	EB.09S.H.00407
18048-85-04-11/BG-P21-well-64_S640_L007_R2_001	18048-85-04-11	640	64	2	7	21	BG-P21-well-64_S640_L007	F4	BG_WD_0727_1813	1813	511EB00292	WD_0727	ILLSINHA27	58	4	58_4	64	EB.09S.H.00407
18048-85-04-11/BG-P21-well-65_S641_L007_R1_001	18048-85-04-11	641	65	1	7	21	BG-P21-well-65_S641_L007	F5	BG_WD_0727_1977	1977	513EB00028	WD_0727	ILLSINHA35	69	13	69_13	65	EB.09S.H.00529
18048-85-04-11/BG-P21-well-65_S641_L007_R2_001	18048-85-04-11	641	65	2	7	21	BG-P21-well-65_S641_L007	F5	BG_WD_0727_1977	1977	513EB00028	WD_0727	ILLSINHA35	69	13	69_13	65	EB.09S.H.00529
18048-85-04-11/BG-P21-well-66_S642_L007_R1_001	18048-85-04-11	642	66	1	7	21	BG-P21-well-66_S642_L007	F6	BG_WD_0727_1833	1833	511EB00180	WD_0727	ILLSINHA43	61	5	61_5	66	EB.09S.H.00246
18048-85-04-11/BG-P21-well-66_S642_L007_R2_001	18048-85-04-11	642	66	2	7	21	BG-P21-well-66_S642_L007	F6	BG_WD_0727_1833	1833	511EB00180	WD_0727	ILLSINHA43	61	5	61_5	66	EB.09S.H.00246
18048-85-04-11/BG-P21-well-67_S643_L007_R1_001	18048-85-04-11	643	67	1	7	21	BG-P21-well-67_S643_L007	F7	BG_WD_0727_2043	2043	511EB00035	WD_0727	ILLSINHA51	60	16	60_16	67	EB.09S.H.00048
18048-85-04-11/BG-P21-well-67_S643_L007_R2_001	18048-85-04-11	643	67	2	7	21	BG-P21-well-67_S643_L007	F7	BG_WD_0727_2043	2043	511EB00035	WD_0727	ILLSINHA51	60	16	60_16	67	EB.09S.H.00048
18048-85-04-11/BG-P21-well-68_S644_L007_R1_001	18048-85-04-11	644	68	1	7	21	BG-P21-well-68_S644_L007	F8	BG_WD_0727_1851	1851	511EB00140	WD_0727	ILLSINHA59	58	6	58_6	68	EB.09S.H.00192
18048-85-04-11/BG-P21-well-68_S644_L007_R2_001	18048-85-04-11	644	68	2	7	21	BG-P21-well-68_S644_L007	F8	BG_WD_0727_1851	1851	511EB00140	WD_0727	ILLSINHA59	58	6	58_6	68	EB.09S.H.00192
18048-85-04-11/BG-P21-well-69_S645_L007_R1_001	18048-85-04-11	645	69	1	7	21	BG-P21-well-69_S645_L007	F9	BG_WD_0727_1905	1905	511EB00085	WD_0727	ILLSINHA67	65	9	65_9	69	EB.09S.H.00111
18048-85-04-11/BG-P21-well-69_S645_L007_R2_001	18048-85-04-11	645	69	2	7	21	BG-P21-well-69_S645_L007	F9	BG_WD_0727_1905	1905	511EB00085	WD_0727	ILLSINHA67	65	9	65_9	69	EB.09S.H.00111
18048-85-04-11/BG-P21-well-7_S583_L007_R1_001	18048-85-04-11	583	7	1	7	21	BG-P21-well-7_S583_L007	A7	BG_WD_0727_2040	2040	511EB00128	WD_0727	ILLSINHA56	57	16	57_16	7	EB.09S.H.00171
18048-85-04-11/BG-P21-well-7_S583_L007_R2_001	18048-85-04-11	583	7	2	7	21	BG-P21-well-7_S583_L007	A7	BG_WD_0727_2040	2040	511EB00128	WD_0727	ILLSINHA56	57	16	57_16	7	EB.09S.H.00171
18048-85-04-11/BG-P21-well-70_S646_L007_R1_001	18048-85-04-11	646	70	1	7	21	BG-P21-well-70_S646_L007	F10	BG_WD_0727_1943	1943	511EB00196	WD_0727	ILLSINHA75	65	11	65_11	70	EB.09S.H.00267
18048-85-04-11/BG-P21-well-70_S646_L007_R2_001	18048-85-04-11	646	70	2	7	21	BG-P21-well-70_S646_L007	F10	BG_WD_0727_1943	1943	511EB00196	WD_0727	ILLSINHA75	65	11	65_11	70	EB.09S.H.00267
18048-85-04-11/BG-P21-well-71_S647_L007_R1_001	18048-85-04-11	647	71	1	7	21	BG-P21-well-71_S647_L007	F11	BG_WD_0727_2077	2077	511EB00016	WD_0727	ILLSINHA83	56	18	56_18	71	EB.09S.H.00020
18048-85-04-11/BG-P21-well-71_S647_L007_R2_001	18048-85-04-11	647	71	2	7	21	BG-P21-well-71_S647_L007	F11	BG_WD_0727_2077	2077	511EB00016	WD_0727	ILLSINHA83	56	18	56_18	71	EB.09S.H.00020
18048-85-04-11/BG-P21-well-72_S648_L007_R1_001	18048-85-04-11	648	72	1	7	21	BG-P21-well-72_S648_L007	F12	BG_WD_0727_1877	1877	513EB00025	WD_0727	ILLSINHA91	55	7	55_7	72	EB.09S.H.00501
18048-85-04-11/BG-P21-well-72_S648_L007_R2_001	18048-85-04-11	648	72	2	7	21	BG-P21-well-72_S648_L007	F12	BG_WD_0727_1877	1877	513EB00025	WD_0727	ILLSINHA91	55	7	55_7	72	EB.09S.H.00501
18048-85-04-11/BG-P21-well-73_S649_L007_R1_001	18048-85-04-11	649	73	1	7	21	BG-P21-well-73_S649_L007	G1	BG_WD_0727_1809	1809	511EB00306	WD_0727	ILLSINHA2	54	4	54_4	73	EB.09S.H.00426
18048-85-04-11/BG-P21-well-73_S649_L007_R2_001	18048-85-04-11	649	73	2	7	21	BG-P21-well-73_S649_L007	G1	BG_WD_0727_1809	1809	511EB00306	WD_0727	ILLSINHA2	54	4	54_4	73	EB.09S.H.00426
18048-85-04-11/BG-P21-well-74_S650_L007_R1_001	18048-85-04-11	650	74	1	7	21	BG-P21-well-74_S650_L007	G2	BG_WD_0727_1850	1850	511EB00088	WD_0727	ILLSINHA10	57	6	57_6	74	EB.09S.H.00115
18048-85-04-11/BG-P21-well-74_S650_L007_R2_001	18048-85-04-11	650	74	2	7	21	BG-P21-well-74_S650_L007	G2	BG_WD_0727_1850	1850	511EB00088	WD_0727	ILLSINHA10	57	6	57_6	74	EB.09S.H.00115
18048-85-04-11/BG-P21-well-75_S651_L007_R1_001	18048-85-04-11	651	75	1	7	21	BG-P21-well-75_S651_L007	G3	BG_WD_0727_1936	1936	511EB00164	WD_0727	ILLSINHA18	67	10	67_10	75	EB.09S.H.00224
18048-85-04-11/BG-P21-well-75_S651_L007_R2_001	18048-85-04-11	651	75	2	7	21	BG-P21-well-75_S651_L007	G3	BG_WD_0727_1936	1936	511EB00164	WD_0727	ILLSINHA18	67	10	67_10	75	EB.09S.H.00224
18048-85-04-11/BG-P21-well-76_S652_L007_R1_001	18048-85-04-11	652	76	1	7	21	BG-P21-well-76_S652_L007	G4	BG_WD_0727_2009	2009	511EB00343	WD_0727	ILLSINHA26	64	14	64_14	76	EB.09S.H.00481
18048-85-04-11/BG-P21-well-76_S652_L007_R2_001	18048-85-04-11	652	76	2	7	21	BG-P21-well-76_S652_L007	G4	BG_WD_0727_2009	2009	511EB00343	WD_0727	ILLSINHA26	64	14	64_14	76	EB.09S.H.00481
18048-85-04-11/BG-P21-well-77_S653_L007_R1_001	18048-85-04-11	653	77	1	7	21	BG-P21-well-77_S653_L007	G5	BG_WD_0727_2161	2161	511EB00308	WD_0727	ILLSINHA34	64	22	64_22	77	EB.09S.H.00429
18048-85-04-11/BG-P21-well-77_S653_L007_R2_001	18048-85-04-11	653	77	2	7	21	BG-P21-well-77_S653_L007	G5	BG_WD_0727_2161	2161	511EB00308	WD_0727	ILLSINHA34	64	22	64_22	77	EB.09S.H.00429
18048-85-04-11/BG-P21-well-78_S654_L007_R1_001	18048-85-04-11	654	78	1	7	21	BG-P21-well-78_S654_L007	G6	BG_WD_0727_1952	1952	511EB00463	WD_0727	ILLSINHA42	56	11	56_11	78	EB.10H.H.00135
18048-85-04-11/BG-P21-well-78_S654_L007_R2_001	18048-85-04-11	654	78	2	7	21	BG-P21-well-78_S654_L007	G6	BG_WD_0727_1952	1952	511EB00463	WD_0727	ILLSINHA42	56	11	56_11	78	EB.10H.H.00135
18048-85-04-11/BG-P21-well-79_S655_L007_R1_001	18048-85-04-11	655	79	1	7	21	BG-P21-well-79_S655_L007	G7	BG_WD_0727_2011	2011	511EB00060	WD_0727	ILLSINHA50	66	14	66_14	79	EB.09S.H.00081
18048-85-04-11/BG-P21-well-79_S655_L007_R2_001	18048-85-04-11	655	79	2	7	21	BG-P21-well-79_S655_L007	G7	BG_WD_0727_2011	2011	511EB00060	WD_0727	ILLSINHA50	66	14	66_14	79	EB.09S.H.00081
18048-85-04-11/BG-P21-well-8_S584_L007_R1_001	18048-85-04-11	584	8	1	7	21	BG-P21-well-8_S584_L007	A8	BG_WD_0727_2073	2073	511EB00238	WD_0727	ILLSINHA64	52	18	52_18	8	EB.09S.H.00328
18048-85-04-11/BG-P21-well-8_S584_L007_R2_001	18048-85-04-11	584	8	2	7	21	BG-P21-well-8_S584_L007	A8	BG_WD_0727_2073	2073	511EB00238	WD_0727	ILLSINHA64	52	18	52_18	8	EB.09S.H.00328
18048-85-04-11/BG-P21-well-80_S656_L007_R1_001	18048-85-04-11	656	80	1	7	21	BG-P21-well-80_S656_L007	G8	BG_WD_0727_1942	1942	511EB00289	WD_0727	ILLSINHA58	66	11	66_11	80	EB.09S.H.00402
18048-85-04-11/BG-P21-well-80_S656_L007_R2_001	18048-85-04-11	656	80	2	7	21	BG-P21-well-80_S656_L007	G8	BG_WD_0727_1942	1942	511EB00289	WD_0727	ILLSINHA58	66	11	66_11	80	EB.09S.H.00402
18048-85-04-11/BG-P21-well-81_S657_L007_R1_001	18048-85-04-11	657	81	1	7	21	BG-P21-well-81_S657_L007	G9	BG_WD_0727_2139	2139	511EB00104	WD_0727	ILLSINHA66	59	21	59_21	81	EB.09S.H.00142
18048-85-04-11/BG-P21-well-81_S657_L007_R2_001	18048-85-04-11	657	81	2	7	21	BG-P21-well-81_S657_L007	G9	BG_WD_0727_2139	2139	511EB00104	WD_0727	ILLSINHA66	59	21	59_21	81	EB.09S.H.00142
18048-85-04-11/BG-P21-well-82_S658_L007_R1_001	18048-85-04-11	658	82	1	7	21	BG-P21-well-82_S658_L007	G10	BG_WD_0727_2148	2148	511EB00221	WD_0727	ILLSINHA74	51	22	51_22	82	EB.09S.H.00308
18048-85-04-11/BG-P21-well-82_S658_L007_R2_001	18048-85-04-11	658	82	2	7	21	BG-P21-well-82_S658_L007	G10	BG_WD_0727_2148	2148	511EB00221	WD_0727	ILLSINHA74	51	22	51_22	82	EB.09S.H.00308
18048-85-04-11/BG-P21-well-83_S659_L007_R1_001	18048-85-04-11	659	83	1	7	21	BG-P21-well-83_S659_L007	G11	BG_WD_0727_1849	1849	511EB00207	WD_0727	ILLSINHA82	56	6	56_6	83	EB.09S.H.00287
18048-85-04-11/BG-P21-well-83_S659_L007_R2_001	18048-85-04-11	659	83	2	7	21	BG-P21-well-83_S659_L007	G11	BG_WD_0727_1849	1849	511EB00207	WD_0727	ILLSINHA82	56	6	56_6	83	EB.09S.H.00287
18048-85-04-11/BG-P21-well-84_S660_L007_R1_001	18048-85-04-11	660	84	1	7	21	BG-P21-well-84_S660_L007	G12	BG_WD_0727_2054	2054	511EB00300	WD_0727	ILLSINHA90	68	17	68_17	84	EB.09S.H.00418
18048-85-04-11/BG-P21-well-84_S660_L007_R2_001	18048-85-04-11	660	84	2	7	21	BG-P21-well-84_S660_L007	G12	BG_WD_0727_2054	2054	511EB00300	WD_0727	ILLSINHA90	68	17	68_17	84	EB.09S.H.00418
18048-85-04-11/BG-P21-well-85_S661_L007_R1_001	18048-85-04-11	661	85	1	7	21	BG-P21-well-85_S661_L007	H1	BG_WD_0727_2067	2067	511EB00215	WD_0727	ILLSINHA1	55	17	55_17	85	EB.09S.H.00297
18048-85-04-11/BG-P21-well-85_S661_L007_R2_001	18048-85-04-11	661	85	2	7	21	BG-P21-well-85_S661_L007	H1	BG_WD_0727_2067	2067	511EB00215	WD_0727	ILLSINHA1	55	17	55_17	85	EB.09S.H.00297
18048-85-04-11/BG-P21-well-86_S662_L007_R1_001	18048-85-04-11	662	86	1	7	21	BG-P21-well-86_S662_L007	H2	BG_WD_0727_1898	1898	511EB00047	WD_0727	ILLSINHA9	67	8	67_8	86	EB.09S.H.00064
18048-85-04-11/BG-P21-well-86_S662_L007_R2_001	18048-85-04-11	662	86	2	7	21	BG-P21-well-86_S662_L007	H2	BG_WD_0727_1898	1898	511EB00047	WD_0727	ILLSINHA9	67	8	67_8	86	EB.09S.H.00064
18048-85-04-11/BG-P21-well-87_S663_L007_R1_001	18048-85-04-11	663	87	1	7	21	BG-P21-well-87_S663_L007	H3	BG_WD_0727_1838	1838	511EB00052	WD_0727	ILLSINHA17	56	5	56_5	87	EB.09S.H.00072
18048-85-04-11/BG-P21-well-87_S663_L007_R2_001	18048-85-04-11	663	87	2	7	21	BG-P21-well-87_S663_L007	H3	BG_WD_0727_1838	1838	511EB00052	WD_0727	ILLSINHA17	56	5	56_5	87	EB.09S.H.00072
18048-85-04-11/BG-P21-well-88_S664_L007_R1_001	18048-85-04-11	664	88	1	7	21	BG-P21-well-88_S664_L007	H4	BG_WD_0727_2117	2117	511EB00013	WD_0727	ILLSINHA25	58	20	58_20	88	EB.09S.H.00016
18048-85-04-11/BG-P21-well-88_S664_L007_R2_001	18048-85-04-11	664	88	2	7	21	BG-P21-well-88_S664_L007	H4	BG_WD_0727_2117	2117	511EB00013	WD_0727	ILLSINHA25	58	20	58_20	88	EB.09S.H.00016
18048-85-04-11/BG-P21-well-89_S665_L007_R1_001	18048-85-04-11	665	89	1	7	21	BG-P21-well-89_S665_L007	H5	BG_WD_0727_1808	1808	511EB00148	WD_0727	ILLSINHA33	53	4	53_4	89	EB.09S.H.00204
18048-85-04-11/BG-P21-well-89_S665_L007_R2_001	18048-85-04-11	665	89	2	7	21	BG-P21-well-89_S665_L007	H5	BG_WD_0727_1808	1808	511EB00148	WD_0727	ILLSINHA33	53	4	53_4	89	EB.09S.H.00204
18048-85-04-11/BG-P21-well-9_S585_L007_R1_001	18048-85-04-11	585	9	1	7	21	BG-P21-well-9_S585_L007	A9	BG_WD_0727_2091	2091	511EB00081	WD_0727	ILLSINHA72	69	19	69_19	9	EB.09S.H.00106
18048-85-04-11/BG-P21-well-9_S585_L007_R2_001	18048-85-04-11	585	9	2	7	21	BG-P21-well-9_S585_L007	A9	BG_WD_0727_2091	2091	511EB00081	WD_0727	ILLSINHA72	69	19	69_19	9	EB.09S.H.00106
18048-85-04-11/BG-P21-well-90_S666_L007_R1_001	18048-85-04-11	666	90	1	7	21	BG-P21-well-90_S666_L007	H6	BG_WD_0727_1806	1806	511EB00193	WD_0727	ILLSINHA41	51	4	51_4	90	EB.09S.H.00264
18048-85-04-11/BG-P21-well-90_S666_L007_R2_001	18048-85-04-11	666	90	2	7	21	BG-P21-well-90_S666_L007	H6	BG_WD_0727_1806	1806	511EB00193	WD_0727	ILLSINHA41	51	4	51_4	90	EB.09S.H.00264
18048-85-04-11/BG-P21-well-91_S667_L007_R1_001	18048-85-04-11	667	91	1	7	21	BG-P21-well-91_S667_L007	H7	BG_WD_0727_1841	1841	511EB00404	WD_0727	ILLSINHA49	53	5	53_5	91	EB.10H.H.00046
18048-85-04-11/BG-P21-well-91_S667_L007_R2_001	18048-85-04-11	667	91	2	7	21	BG-P21-well-91_S667_L007	H7	BG_WD_0727_1841	1841	511EB00404	WD_0727	ILLSINHA49	53	5	53_5	91	EB.10H.H.00046
18048-85-04-11/BG-P21-well-92_S668_L007_R1_001	18048-85-04-11	668	92	1	7	21	BG-P21-well-92_S668_L007	H8	BG_WD_0727_1829	1829	511EB00107	WD_0727	ILLSINHA57	65	5	65_5	92	EB.09S.H.00145
18048-85-04-11/BG-P21-well-92_S668_L007_R2_001	18048-85-04-11	668	92	2	7	21	BG-P21-well-92_S668_L007	H8	BG_WD_0727_1829	1829	511EB00107	WD_0727	ILLSINHA57	65	5	65_5	92	EB.09S.H.00145
18048-85-04-11/BG-P21-well-93_S669_L007_R1_001	18048-85-04-11	669	93	1	7	21	BG-P21-well-93_S669_L007	H9	BG_WD_0727_2097	2097	9LG30315	WD_0727	ILLSINHA65	63	19	63_19	93	
18048-85-04-11/BG-P21-well-93_S669_L007_R2_001	18048-85-04-11	669	93	2	7	21	BG-P21-well-93_S669_L007	H9	BG_WD_0727_2097	2097	9LG30315	WD_0727	ILLSINHA65	63	19	63_19	93	
18048-85-04-11/BG-P21-well-94_S670_L007_R1_001	18048-85-04-11	670	94	1	7	21	BG-P21-well-94_S670_L007	H10	BG_WD_0727_1917	1917	511EB00197	WD_0727	ILLSINHA73	53	9	53_9	94	EB.09S.H.00271
18048-85-04-11/BG-P21-well-94_S670_L007_R2_001	18048-85-04-11	670	94	2	7	21	BG-P21-well-94_S670_L007	H10	BG_WD_0727_1917	1917	511EB00197	WD_0727	ILLSINHA73	53	9	53_9	94	EB.09S.H.00271
18048-85-04-11/BG-P21-well-95_S671_L007_R1_001	18048-85-04-11	671	95	1	7	21	BG-P21-well-95_S671_L007	H11	BG_WD_0727_2051	2051	511EB00460	WD_0727	ILLSINHA81	68	16	68_16	95	EB.10H.H.00128
18048-85-04-11/BG-P21-well-95_S671_L007_R2_001	18048-85-04-11	671	95	2	7	21	BG-P21-well-95_S671_L007	H11	BG_WD_0727_2051	2051	511EB00460	WD_0727	ILLSINHA81	68	16	68_16	95	EB.10H.H.00128
18048-85-04-11/BG-P21-well-96_S672_L007_R1_001	18048-85-04-11	672	96	1	7	21	BG-P21-well-96_S672_L007	H12	BG_WD_0727_2036	2036	511EB00063	WD_0727	ILLSINHA89	53	16	53_16	96	EB.09S.H.00084
18048-85-04-11/BG-P21-well-96_S672_L007_R2_001	18048-85-04-11	672	96	2	7	21	BG-P21-well-96_S672_L007	H12	BG_WD_0727_2036	2036	511EB00063	WD_0727	ILLSINHA89	53	16	53_16	96	EB.09S.H.00084
18048-85-04-11/BG-P22-well-1_S673_L008_R1_001	18048-85-04-11	673	1	1	8	22	BG-P22-well-1_S673_L008	A1	BG_WD_0727_1940	1940	511EB00129	WD_0727	ILLSINHA8	68	11	68_11	1	EB.09S.H.00172
18048-85-04-11/BG-P22-well-1_S673_L008_R2_001	18048-85-04-11	673	1	2	8	22	BG-P22-well-1_S673_L008	A1	BG_WD_0727_1940	1940	511EB00129	WD_0727	ILLSINHA8	68	11	68_11	1	EB.09S.H.00172
18048-85-04-11/BG-P22-well-10_S682_L008_R1_001	18048-85-04-11	682	10	1	8	22	BG-P22-well-10_S682_L008	A10	BG_WD_0727_1879	1879	9LG30444	WD_0727	ILLSINHA80	53	7	53_7	10	
18048-85-04-11/BG-P22-well-10_S682_L008_R2_001	18048-85-04-11	682	10	2	8	22	BG-P22-well-10_S682_L008	A10	BG_WD_0727_1879	1879	9LG30444	WD_0727	ILLSINHA80	53	7	53_7	10	
18048-85-04-11/BG-P22-well-11_S683_L008_R1_001	18048-85-04-11	683	11	1	8	22	BG-P22-well-11_S683_L008	A11	BG_WD_0727_1955	1955	511EB00346	WD_0727	ILLSINHA88	53	11	53_11	11	EB.09S.H.00485
18048-85-04-11/BG-P22-well-11_S683_L008_R2_001	18048-85-04-11	683	11	2	8	22	BG-P22-well-11_S683_L008	A11	BG_WD_0727_1955	1955	511EB00346	WD_0727	ILLSINHA88	53	11	53_11	11	EB.09S.H.00485
18048-85-04-11/BG-P22-well-12_S684_L008_R1_001	18048-85-04-11	684	12	1	8	22	BG-P22-well-12_S684_L008	A12	BG_WD_0727_2141	2141	511EB00099	WD_0727	ILLSINHA96	57	21	57_21	12	EB.09S.H.00134
18048-85-04-11/BG-P22-well-12_S684_L008_R2_001	18048-85-04-11	684	12	2	8	22	BG-P22-well-12_S684_L008	A12	BG_WD_0727_2141	2141	511EB00099	WD_0727	ILLSINHA96	57	21	57_21	12	EB.09S.H.00134
18048-85-04-11/BG-P22-well-13_S685_L008_R1_001	18048-85-04-11	685	13	1	8	22	BG-P22-well-13_S685_L008	B1	BG_WD_0727_1857	1857	511EB00417	WD_0727	ILLSINHA7	64	6	64_6	13	EB.10H.H.00060
18048-85-04-11/BG-P22-well-13_S685_L008_R2_001	18048-85-04-11	685	13	2	8	22	BG-P22-well-13_S685_L008	B1	BG_WD_0727_1857	1857	511EB00417	WD_0727	ILLSINHA7	64	6	64_6	13	EB.10H.H.00060
18048-85-04-11/BG-P22-well-14_S686_L008_R1_001	18048-85-04-11	686	14	1	8	22	BG-P22-well-14_S686_L008	B2	BG_WD_0727_1912	1912	511EB00431	WD_0727	ILLSINHA15	58	9	58_9	14	EB.10H.H.00078
18048-85-04-11/BG-P22-well-14_S686_L008_R2_001	18048-85-04-11	686	14	2	8	22	BG-P22-well-14_S686_L008	B2	BG_WD_0727_1912	1912	511EB00431	WD_0727	ILLSINHA15	58	9	58_9	14	EB.10H.H.00078
18048-85-04-11/BG-P22-well-15_S687_L008_R1_001	18048-85-04-11	687	15	1	8	22	BG-P22-well-15_S687_L008	B3	BG_WD_0727_1930	1930	511EB00045	WD_0727	ILLSINHA23	61	10	61_10	15	EB.09S.H.00061
18048-85-04-11/BG-P22-well-15_S687_L008_R2_001	18048-85-04-11	687	15	2	8	22	BG-P22-well-15_S687_L008	B3	BG_WD_0727_1930	1930	511EB00045	WD_0727	ILLSINHA23	61	10	61_10	15	EB.09S.H.00061
18048-85-04-11/BG-P22-well-16_S688_L008_R1_001	18048-85-04-11	688	16	1	8	22	BG-P22-well-16_S688_L008	B4	BG_WD_0727_1939	1939	511EB00452	WD_0727	ILLSINHA31	69	11	69_11	16	EB.10H.H.00111
18048-85-04-11/BG-P22-well-16_S688_L008_R2_001	18048-85-04-11	688	16	2	8	22	BG-P22-well-16_S688_L008	B4	BG_WD_0727_1939	1939	511EB00452	WD_0727	ILLSINHA31	69	11	69_11	16	EB.10H.H.00111
18048-85-04-11/BG-P22-well-17_S689_L008_R1_001	18048-85-04-11	689	17	1	8	22	BG-P22-well-17_S689_L008	B5	BG_WD_0727_2047	2047	511EB00178	WD_0727	ILLSINHA39	64	16	64_16	17	EB.09S.H.00243
18048-85-04-11/BG-P22-well-17_S689_L008_R2_001	18048-85-04-11	689	17	2	8	22	BG-P22-well-17_S689_L008	B5	BG_WD_0727_2047	2047	511EB00178	WD_0727	ILLSINHA39	64	16	64_16	17	EB.09S.H.00243
18048-85-04-11/BG-P22-well-18_S690_L008_R1_001	18048-85-04-11	690	18	1	8	22	BG-P22-well-18_S690_L008	B6	BG_WD_0727_1825	1825	511EB00315	WD_0727	ILLSINHA47	69	5	69_5	18	EB.09S.H.00442
18048-85-04-11/BG-P22-well-18_S690_L008_R2_001	18048-85-04-11	690	18	2	8	22	BG-P22-well-18_S690_L008	B6	BG_WD_0727_1825	1825	511EB00315	WD_0727	ILLSINHA47	69	5	69_5	18	EB.09S.H.00442
18048-85-04-11/BG-P22-well-19_S691_L008_R1_001	18048-85-04-11	691	19	1	8	22	BG-P22-well-19_S691_L008	B7	BG_WD_0727_1925	1925	511EB00370	WD_0727	ILLSINHA55	56	10	56_10	19	EB.09S.H.00524
18048-85-04-11/BG-P22-well-19_S691_L008_R2_001	18048-85-04-11	691	19	2	8	22	BG-P22-well-19_S691_L008	B7	BG_WD_0727_1925	1925	511EB00370	WD_0727	ILLSINHA55	56	10	56_10	19	EB.09S.H.00524
18048-85-04-11/BG-P22-well-2_S674_L008_R1_001	18048-85-04-11	674	2	1	8	22	BG-P22-well-2_S674_L008	A2	BG_WD_0727_2149	2149	511EB00399	WD_0727	ILLSINHA16	52	22	52_22	2	EB.10H.H.00040
18048-85-04-11/BG-P22-well-2_S674_L008_R2_001	18048-85-04-11	674	2	2	8	22	BG-P22-well-2_S674_L008	A2	BG_WD_0727_2149	2149	511EB00399	WD_0727	ILLSINHA16	52	22	52_22	2	EB.10H.H.00040
18048-85-04-11/BG-P22-well-20_S692_L008_R1_001	18048-85-04-11	692	20	1	8	22	BG-P22-well-20_S692_L008	B8	BG_WD_0727_2147	2147	511EB00165	WD_0727	ILLSINHA63	51	21	51_21	20	EB.09S.H.00225
18048-85-04-11/BG-P22-well-20_S692_L008_R2_001	18048-85-04-11	692	20	2	8	22	BG-P22-well-20_S692_L008	B8	BG_WD_0727_2147	2147	511EB00165	WD_0727	ILLSINHA63	51	21	51_21	20	EB.09S.H.00225
18048-85-04-11/BG-P22-well-21_S693_L008_R1_001	18048-85-04-11	693	21	1	8	22	BG-P22-well-21_S693_L008	B9	BG_WD_0727_2058	2058	511EB00166	WD_0727	ILLSINHA71	64	17	64_17	21	EB.09S.H.00226
18048-85-04-11/BG-P22-well-21_S693_L008_R2_001	18048-85-04-11	693	21	2	8	22	BG-P22-well-21_S693_L008	B9	BG_WD_0727_2058	2058	511EB00166	WD_0727	ILLSINHA71	64	17	64_17	21	EB.09S.H.00226
18048-85-04-11/BG-P22-well-22_S694_L008_R1_001	18048-85-04-11	694	22	1	8	22	BG-P22-well-22_S694_L008	B10	BG_WD_0727_2136	2136	511EB00127	WD_0727	ILLSINHA79	62	21	62_21	22	EB.09S.H.00169
18048-85-04-11/BG-P22-well-22_S694_L008_R2_001	18048-85-04-11	694	22	2	8	22	BG-P22-well-22_S694_L008	B10	BG_WD_0727_2136	2136	511EB00127	WD_0727	ILLSINHA79	62	21	62_21	22	EB.09S.H.00169
18048-85-04-11/BG-P22-well-23_S695_L008_R1_001	18048-85-04-11	695	23	1	8	22	BG-P22-well-23_S695_L008	B11	BG_WD_0727_2018	2018	511EB00353	WD_0727	ILLSINHA87	66	15	66_15	23	EB.09S.H.00500
18048-85-04-11/BG-P22-well-23_S695_L008_R2_001	18048-85-04-11	695	23	2	8	22	BG-P22-well-23_S695_L008	B11	BG_WD_0727_2018	2018	511EB00353	WD_0727	ILLSINHA87	66	15	66_15	23	EB.09S.H.00500
18048-85-04-11/BG-P22-well-24_S696_L008_R1_001	18048-85-04-11	696	24	1	8	22	BG-P22-well-24_S696_L008	B12	BG_WD_0727_1965	1965	511EB00075	WD_0727	ILLSINHA95	58	12	58_12	24	EB.09S.H.00098
18048-85-04-11/BG-P22-well-24_S696_L008_R2_001	18048-85-04-11	696	24	2	8	22	BG-P22-well-24_S696_L008	B12	BG_WD_0727_1965	1965	511EB00075	WD_0727	ILLSINHA95	58	12	58_12	24	EB.09S.H.00098
18048-85-04-11/BG-P22-well-25_S697_L008_R1_001	18048-85-04-11	697	25	1	8	22	BG-P22-well-25_S697_L008	C1	BG_WD_0727_1975	1975	511EB00241	WD_0727	ILLSINHA6	68	12	68_12	25	EB.09S.H.00334
